,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r0
273,0.4368,1.652200299,3.097224403,1.634653847,55.8,1.8188437223434448
274,0.4384,1.660758729,3.10845934,1.636709455,56.97,1.8172025680541992
275,0.44,1.669835422,3.097327793,1.652689942,54.19,1.8011919260025024
276,0.4416,1.674956717,3.092861129,1.665237466,50.64,1.7918775081634521
277,0.4432,1.686432639,3.082057573,1.669596746,59.44,1.7745304107666016
278,0.4448,1.700001046,3.067678774,1.688781249,54.9,1.7535133361816406
279,0.4464,1.844260241,2.860724514,1.837292859,35.72,1.5089794397354126
280,0.448,1.849420014,2.892723786,1.828418236,35.03,1.5260388851165771
281,0.4496,1.853693446,2.897287875,1.826216124,34.36,1.5235341787338257
282,0.4512,1.859825014,2.853298307,1.84879735,36.12,1.4838595390319824
283,0.4528,1.863803454,2.871899839,1.845917104,34.47,1.492098331451416
284,0.4544,1.866438208,2.836165755,1.867907949,37.05,1.4608482122421265
285,0.456,1.872664917,2.851493429,1.863868316,36.84,1.465109944343567
286,0.4576,1.878435631,2.856731414,1.867571548,34.88,1.4621492624282837
287,0.4592,1.883674941,2.830763445,1.883451992,34.19,1.4361299276351929
288,0.4608,1.889935944,2.851866975,1.878838465,35.12,1.4448245763778687
289,0.4624,1.89610146,2.872401193,1.875732351,35.01,1.453055500984192
290,0.464,1.902013418,2.838944494,1.892077375,35.63,1.421000361442566
291,0.4656,1.908702575,2.830482573,1.904101104,35.0,1.4070409536361694
292,0.4672,1.918656996,2.820318496,1.913630011,33.55,1.3892160654067993
293,0.4688,1.926295775,2.809166951,1.926168713,33.84,1.3723161220550537
294,0.4704,1.940140397,2.848793736,1.915308264,33.51,1.3898401260375977
295,0.472,2.111721279,2.582927636,2.116468876,20.71,0.9991571307182312
296,0.4736,2.302144982,2.302583748,2.302224296,11.35,0.03043757751584053
297,0.4752,2.302176726,2.302969953,2.302079237,11.35,0.040856435894966125
298,0.4768,2.302188598,2.302799955,2.302175323,11.35,0.035807933658361435
299,0.4784,2.30220171,2.302570354,2.302221696,11.35,0.027759233489632607
300,0.48,2.302166866,2.30315025,2.301993159,11.35,0.045262739062309265
301,0.4816,2.302204841,2.303168693,2.30200874,11.35,0.044736459851264954
302,0.4832,2.302176653,2.302735235,2.302204124,11.35,0.03400004282593727
303,0.4848,2.302184911,2.30278105,2.302155244,11.35,0.03506649285554886
304,0.4864,2.302197545,2.302695546,2.302159326,11.35,0.03199760615825653
305,0.488,2.302195805,2.303194174,2.301922447,11.35,0.0452309213578701
306,0.4896,2.302181837,2.302880325,2.30212738,11.35,0.03777100145816803
307,0.4912,2.302220074,2.302982323,2.302083454,11.35,0.03939299285411835
308,0.4928,2.302180601,2.302862493,2.302213799,11.35,0.03719822317361832
309,0.4944,2.302172755,2.303120389,2.302144805,9.8,0.043780528008937836
310,0.496,2.302193025,2.303494531,2.301881052,11.35,0.05122501775622368
311,0.4976,2.302197145,2.303001602,2.302216255,11.35,0.04020785912871361
312,0.4992,2.302183637,2.302860084,2.302168198,11.35,0.03681115061044693
313,0.5008,2.302189519,2.303069387,2.302125416,11.35,0.0419156439602375
314,0.5024,2.302217856,2.302826092,2.302159259,11.35,0.034794535487890244
315,0.504,2.302173791,2.302436247,2.302446677,9.58,0.02281983196735382
316,0.5056,2.302209053,2.302852319,2.302137256,11.35,0.03566903993487358
317,0.5072,2.302204331,2.302889696,2.302403742,10.28,0.03675960749387741
318,0.5088,2.302195678,2.302711332,2.302186501,11.35,0.03183502331376076
319,0.5104,2.302246759,2.30267141,2.302202585,11.35,0.028844326734542847
320,0.512,2.302235798,2.303114,2.302099284,11.35,0.04141542315483093
321,0.5136,2.302165513,2.302787185,2.302376059,10.28,0.03479104861617088
322,0.5152,2.302214049,2.302864471,2.302114456,11.35,0.035531144589185715
323,0.5168,2.302140894,2.30300934,2.302014362,11.35,0.04099301993846893
324,0.5184,2.302235953,2.303437033,2.301986788,11.35,0.04813413694500923
325,0.52,2.302192721,2.303279363,2.302015836,11.35,0.04571317136287689
326,0.5216,2.302226402,2.30322021,2.302054026,11.35,0.04364979267120361
327,0.5232,2.302202764,2.302775651,2.302176381,11.35,0.03309027478098869
328,0.5248,2.302222407,2.303411597,2.30194057,11.35,0.04760235920548439
329,0.5264,2.302239981,2.303046458,2.302059394,11.35,0.03914151340723038
330,0.528,2.302218119,2.303060654,2.302031218,11.35,0.039946313947439194
