,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r4
184,0.0368,1.560853989,1.819056872,1.551880676,41.17,2.648845672607422
185,0.037,1.559886976,1.807577265,1.551521203,41.1,2.587340831756592
186,0.0372,1.561712848,1.810093063,1.544070837,40.72,2.583967447280884
187,0.0374,1.566272956,1.826456598,1.560285935,41.25,2.637571096420288
188,0.0376,1.567123293,1.810656314,1.569016344,39.34,2.5449836254119873
189,0.0378,1.567779806,1.809741338,1.564915965,44.59,2.5300393104553223
190,0.038,1.570795643,1.803650593,1.566829436,42.34,2.4754316806793213
191,0.0382,1.571966482,1.813641748,1.556513931,40.44,2.5152690410614014
192,0.0384,1.57273809,1.819729734,1.606383434,35.96,2.5361533164978027
193,0.0386,1.57400033,1.831425908,1.552495163,43.96,2.582451581954956
194,0.0388,1.575873869,1.827994295,1.56603372,39.37,2.549107551574707
195,0.039,1.577684622,1.83948187,1.545431159,40.69,2.590897560119629
196,0.0392,1.579765848,1.821639664,1.568793633,41.62,2.4839987754821777
197,0.0394,1.578786477,1.821431479,1.569370047,41.49,2.481632947921753
198,0.0396,1.579747629,1.826073217,1.560971868,44.51,2.4940614700317383
199,0.0398,1.581912423,1.829676851,1.5783006,37.83,2.495042324066162
200,0.04,1.584984533,1.819394438,1.575452858,40.07,2.42079496383667
201,0.0402,1.587287796,1.834603025,1.568863032,38.41,2.4803466796875
202,0.0404,1.587853259,1.840200494,1.575882518,38.08,2.49924373626709
203,0.0406,1.589246288,1.844582961,1.561518816,39.58,2.5078036785125732
204,0.0408,1.591631447,1.832914361,1.586174264,42.04,2.4318299293518066
205,0.041,1.591282403,1.843329377,1.572106566,40.66,2.47941255569458
206,0.0412,1.59281016,1.842676905,1.574889626,38.24,2.4626667499542236
207,0.0414,1.595858478,1.838537204,1.5711477,40.41,2.421116590499878
208,0.0416,1.596933304,1.835644812,1.608293122,38.28,2.3954660892486572
209,0.0418,1.599734856,1.825692447,1.600704219,39.83,2.325012683868408
210,0.042,1.60094401,1.839108567,1.596882933,40.06,2.381298780441284
211,0.0422,1.601259126,1.844768278,1.583375575,40.84,2.4021570682525635
212,0.0424,1.60256959,1.839434488,1.598268779,40.5,2.3635642528533936
213,0.0426,1.605050751,1.857789079,1.582114113,39.53,2.435739040374756
214,0.0428,1.6047945,1.836399965,1.599959935,40.76,2.3262293338775635
215,0.043,1.607666741,1.8472244,1.59050133,39.56,2.3603196144104004
216,0.0432,1.607821328,1.84924286,1.587848449,39.91,2.363992691040039
217,0.0434,1.613266551,1.851920733,1.604517341,38.78,2.344982862472534
218,0.0436,1.61501543,1.849171001,1.619402138,39.59,2.3174428939819336
219,0.0438,1.614295162,1.846870883,1.600070393,43.47,2.3043324947357178
220,0.044,1.614050506,1.857171596,1.599781358,40.77,2.3506338596343994
221,0.0442,1.618703148,1.856878103,1.601706817,42.12,2.3213303089141846
222,0.0444,1.617289332,1.848822742,1.61845228,39.82,2.2835752964019775
223,0.0446,1.621304428,1.847710158,1.606110735,40.06,2.2530782222747803
224,0.0448,1.622275272,1.859059714,1.620115628,40.1,2.29899263381958
225,0.045,1.623734967,1.86465641,1.613997646,40.46,2.3138301372528076
226,0.0452,1.624035881,1.873579193,1.598229874,38.26,2.3496530055999756
227,0.0454,1.626169361,1.859489419,1.609029112,38.55,2.266982078552246
228,0.0456,1.626517418,1.85776709,1.611305283,39.79,2.2519466876983643
229,0.0458,1.629767234,1.859482422,1.609334728,38.85,2.2395570278167725
230,0.046,1.628883274,1.847796827,1.635072143,41.6,2.1815109252929688
231,0.0462,1.631094624,1.850697864,1.642939928,40.59,2.1802103519439697
232,0.0464,1.634177252,1.880284396,1.616487786,41.92,2.303048610687256
233,0.0466,1.635809929,1.876339005,1.622015116,38.21,2.2719085216522217
234,0.0468,1.638158798,1.87120479,1.611896368,37.82,2.2315051555633545
235,0.047,1.637117077,1.877149836,1.61114284,41.01,2.25988507270813
236,0.0472,1.638938436,1.866549374,1.65315452,38.12,2.1959657669067383
237,0.0474,1.639533515,1.876664743,1.614820769,38.2,2.236686944961548
238,0.0476,1.641422246,1.874972615,1.645409683,41.68,2.21506667137146
239,0.0478,1.645380417,1.854355532,1.654401782,41.31,2.090900421142578
240,0.048,1.643809194,1.885770276,1.628941231,39.47,2.245184898376465
241,0.0482,1.646563874,1.877025249,1.633617973,38.83,2.186631202697754
242,0.0484,1.647678826,1.876744269,1.647929731,37.57,2.175490140914917
243,0.0486,1.647775141,1.866250814,1.643259342,43.55,2.120232105255127
244,0.0488,1.651422395,1.87547388,1.643326506,40.68,2.1427128314971924
245,0.049,1.652717226,1.878319726,1.636890607,39.74,2.145724296569824
246,0.0492,1.652316032,1.874915538,1.646135377,38.08,2.127058982849121
247,0.0494,1.655048237,1.87423075,1.677268719,37.37,2.106393337249756
248,0.0496,1.655123767,1.866310179,1.648145811,40.04,2.063441276550293
249,0.0498,1.656366015,1.881386714,1.649889514,41.66,2.125673532485962
250,0.05,1.658437816,1.864788929,1.666855133,38.14,2.0315072536468506
251,0.0502,1.66089747,1.872536437,1.66068789,38.79,2.053269624710083
252,0.0504,1.663093201,1.885201029,1.647450682,39.65,2.099261999130249
253,0.0506,1.664251549,1.892087076,1.649377364,40.0,2.1219515800476074
254,0.0508,1.663109185,1.886066652,1.646723805,40.47,2.0949764251708984
255,0.051,1.665468873,1.881402616,1.678866824,37.86,2.0576672554016113
256,0.0512,1.66681347,1.899260028,1.64539624,39.37,2.130720853805542
257,0.0514,1.672542137,1.896328723,1.643371254,41.14,2.0865819454193115
258,0.0516,1.671653693,1.882312783,1.663761916,37.87,2.0205295085906982
259,0.0518,1.672025043,1.880379603,1.67021433,41.49,2.0055644512176514
