,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r0
229,0.10076,1.946829061,2.60564004,1.944530393,19.68,2.557034730911255
230,0.1012,1.948503622,2.620719885,1.939092657,24.7,2.577291250228882
231,0.10164,1.951254715,2.635057148,1.933220865,19.45,2.5937812328338623
232,0.10208,1.953931413,2.649442826,1.941800128,19.98,2.6102490425109863
233,0.10252,1.953856261,2.596285081,1.967904499,26.38,2.5032777786254883
234,0.10296,1.956354001,2.631885201,1.944620662,19.56,2.5614638328552246
235,0.1034,1.957492545,2.570883056,1.975422161,22.75,2.43561053276062
236,0.10384,1.959863016,2.584160295,1.969233125,20.99,2.4519529342651367
237,0.10428,1.962248343,2.596980503,1.969409369,23.55,2.467141628265381
238,0.10472,1.964213849,2.618151388,1.965157478,22.89,2.4989278316497803
239,0.10516,1.965289069,2.586724129,1.970507647,20.4,2.4309284687042236
240,0.1056,1.967536845,2.618436568,1.960407808,19.68,2.4827070236206055
241,0.10604,1.969270787,2.612821454,1.973093294,17.29,2.463521718978882
242,0.10648,1.970832761,2.596245668,1.986272771,24.17,2.4235424995422363
243,0.10692,1.973719049,2.615416573,1.971760877,19.8,2.4498279094696045
244,0.10736,1.975817927,2.608671594,1.973186393,21.22,2.4278950691223145
245,0.1078,1.97886234,2.576412413,1.995346929,21.65,2.3543894290924072
246,0.10824,1.979261835,2.603367149,1.990625877,21.43,2.4012320041656494
247,0.10868,1.981811791,2.564247626,2.007317563,18.27,2.314990520477295
248,0.10912,1.984348437,2.617675495,1.980612697,23.7,2.4091408252716064
249,0.10956,1.986041414,2.603309696,1.992842032,25.04,2.3736212253570557
250,0.11,1.98793432,2.639221032,1.978602155,21.18,2.4332661628723145
251,0.11044,1.98988213,2.624778158,1.981647532,19.99,2.3976612091064453
252,0.11088,1.992544177,2.609345688,1.993395051,20.92,2.3585526943206787
253,0.11132,1.99395923,2.596734732,2.006511933,19.66,2.3269660472869873
254,0.11176,1.996230979,2.632974545,1.998670678,19.9,2.3869316577911377
255,0.1122,1.998293946,2.627431753,1.994218769,19.37,2.367976188659668
256,0.11264,1.999303696,2.622882846,2.00172833,20.82,2.3528783321380615
257,0.11308,2.003656753,2.631137326,1.991436614,20.08,2.3556323051452637
258,0.11352,2.005094916,2.645679575,1.989548729,23.34,2.3754842281341553
259,0.11396,2.006662894,2.644678579,2.003347228,19.6,2.3661324977874756
260,0.1144,2.008481557,2.628867231,2.009044508,19.94,2.3287246227264404
261,0.11484,2.011046158,2.59283737,2.023416893,19.83,2.2508010864257812
262,0.11528,2.014340488,2.616463765,2.012505681,19.58,2.2854185104370117
263,0.11572,2.017395666,2.580048376,2.038290529,19.38,2.205036163330078
264,0.11616,2.018533988,2.625989475,2.016788374,19.26,2.2867987155914307
265,0.1166,2.020082364,2.631261713,2.01454732,19.69,2.289468765258789
266,0.11704,2.025411061,2.619628348,2.028799203,24.73,2.2532336711883545
267,0.11748,2.025053785,2.615358249,2.027755904,19.08,2.2415921688079834
268,0.11792,2.027249208,2.632496063,2.017518514,21.19,2.2655460834503174
269,0.11836,2.029747028,2.60067942,2.036646761,26.66,2.1962921619415283
270,0.1188,2.031592986,2.579098648,2.055146003,23.89,2.146777391433716
271,0.11924,2.035514148,2.637145742,2.030361306,19.83,2.2462286949157715
272,0.11968,2.036601689,2.604693342,2.045397976,19.43,2.1787078380584717
273,0.12012,2.0421163,2.617563609,2.042237107,19.42,2.1887459754943848
274,0.12056,2.043882664,2.617458727,2.042117041,19.87,2.181187152862549
275,0.121,2.045609854,2.594286215,2.055264752,18.45,2.1294426918029785
276,0.12144,2.051574467,2.667490818,2.032712598,18.44,2.252056360244751
277,0.12188,2.051926487,2.62142324,2.049890404,22.11,2.161623239517212
